no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
517,52048,25596,10514,15938
518,51776,25692,10293,15791
519,51790,25794,10326,15670
520,51752,25742,10234,15776
521,51875,25641,10350,15884
522,51820,25687,10443,15690
523,51920,25595,10403,15922
524,51889,25416,10332,16141
525,51862,25527,10351,15984
526,51844,25606,10370,15868
527,51690,25236,10382,16072
528,51690,25588,10366,15736
529,51710,25441,10416,15853
530,51723,25346,10356,16021
531,51750,25499,10309,15942
532,51671,25344,10185,16142
533,51453,25281,10111,16061
534,51368,25501,10222,15645
535,51348,25458,10119,15771
536,51244,25407,10096,15741
537,51222,25395,9978,15849
538,51290,25228,9993,16069
539,51244,25073,10084,16087
540,51285,25198,9955,16132
541,51198,25116,9966,16116
542,51146,25353,9920,15873
543,51083,25051,9848,16184
544,51040,25166,9856,16018
545,50914,24952,9912,16050
546,51074,25187,9937,15950
547,50942,24977,9868,16097
548,51023,25146,9857,16020
549,50883,24886,9843,16154
550,50888,24918,9762,16208
551,50757,24918,9742,16097
552,50660,24941,9661,16058
553,50657,25043,9560,16054
554,50554,24784,9482,16288
555,50503,24847,9523,16133
556,50642,24915,9503,16224
557,50551,24961,9470,16120
558,50489,24622,9452,16415
559,50334,24624,9312,16398
560,50421,24635,9331,16455
561,50274,24509,9311,16454
562,50203,24665,9329,16209
563,50100,24574,9165,16361
564,50047,24487,9228,16332
565,49989,24554,9253,16182
566,50154,24638,9188,16328
567,50127,24540,9224,16363
568,50032,24465,9154,16413
569,50077,24686,9191,16200
570,50114,24625,9172,16317
571,50014,24529,9159,16326
572,50118,24500,9205,16413
573,50060,24509,9122,16429
574,49964,24369,9173,16422
575,49870,24490,9289,16091
576,50139,24315,9387,16437
577,50257,24378,9292,16587
578,50200,24505,9308,16387
579,50197,24372,9254,16571
580,50240,24543,9348,16349
581,50181,24360,9394,16427
582,50071,24015,9396,16660
583,50236,24451,9499,16286
584,50277,24572,9496,16209
585,50257,24187,9475,16595
586,50421,24268,9551,16602
587,50400,24257,9558,16585
588,50410,24603,9560,16247
589,50561,24592,9593,16376
590,50580,24602,9600,16378
591,50818,24699,9647,16472
592,50607,24543,9759,16305
593,50781,24716,9756,16309
594,50819,24718,9880,16221
595,50977,24811,9799,16367
596,50946,24797,9825,16324
597,51076,24732,9893,16451
598,51213,24933,9824,16456
599,51240,24921,9975,16344
600,51404,25021,9982,16401
